ID,ZONA_LIMA,VEHICULO_TIPO,VEHICULO_GAMA,PERSONA_SEXO,TARJETAS_NUMERO,PERSONA_EDAD,VEHICULO_EDAD
99db0cba53f0376d5618fcde38b11387,SUR,AUTOMOVIL,ESTANDAR,M,2,41,5
772316712d4bbc6c108f5e671aec13c2,MODERNA,CAMIONETA,PERSONALIZADO,F,4,42,8
2aa8085d92c859678e45e2195c241f4a,MODERNA,CAMIONETA,PERSONALIZADO,M,3,41,3
e6a425babe1777b27365c80ee0fcbb10,MODERNA,AUTOMOVIL,PERSONALIZADO,F,3,41,0
7d13976b4e6381ef0939014e7595a91f,CENTRO,AUTOMOVIL,ESTANDAR,M,4,35,6
8c595233ca78dc7ccbaa06c8c8a30816,SUR,AUTOMOVIL,ESTANDAR,M,5,53,8
2424185023f667b854cc30db277b4139,MODERNA,CAMIONETA,PERSONALIZADO,F,2,33,2
84dabb6721dfc1dd99bcdd9bfc350b36,NORTE,AUTOMOVIL,ESTANDAR,F,3,60,8
09acbc39503f24d6a7720ad8cdd92be4,NORTE,CAMIONETA,ESTANDAR,F,3,38,12
a4b76e59dc1096fa2227b5ba22a9c6b1,MODERNA,AUTOMOVIL,ESTANDAR,F,3,36,5
90ca64155855d9907d6ea4df9016815b,MODERNA,CAMIONETA,ESTANDAR,F,5,42,10
0446bf85dbbb543c77d18e3369facd58,ESTE,AUTOMOVIL,PERSONALIZADO,M,5,41,4
fb2e8eee84c3ee911c884b4f705c9f82,MODERNA,CAMIONETA,PERSONALIZADO,M,8,38,6
b2b4653aec6d01efda38533d0ed689fb,CENTRO,AUTOMOVIL,PERSONALIZADO,M,5,61,14
cc69add93302f6ead249622be933fdef,MODERNA,AUTOMOVIL,PERSONALIZADO,M,7,64,8
bd10cd49f63980186600674edad5d233,NORTE,CAMIONETA,ESTANDAR,F,4,45,2
66621e3f4543cfed3b61fb5947e1ae67,MODERNA,AUTOMOVIL,PERSONALIZADO,M,7,43,7
4ebd47236866712e60ba5bb0444004e2,MODERNA,AUTOMOVIL,ESTANDAR,F,3,58,15
d1291338e6d1164b64ba852e9c973ba3,MODERNA,AUTOMOVIL,ESTANDAR,M,4,32,4
80d88938e1fc912a37e93c86580abfde,MODERNA,CAMIONETA,ESTANDAR,F,3,47,8
edda064a7c7c5d817d1e326e082d2fec,MODERNA,AUTOMOVIL,ESTANDAR,M,7,61,38
d653213f2f23a5dbf4579e9da10b06df,SUR,AUTOMOVIL,ESTANDAR,M,3,51,16
42afdb92f05059dc1e98c663d97da49d,MODERNA,AUTOMOVIL,PERSONALIZADO,M,5,34,1
0dd29448b8e028045e2dce8ee76346ed,MODERNA,CAMIONETA,ESTANDAR,F,2,39,6
a9677b72f60babd89b84755372bee8ba,MODERNA,AUTOMOVIL,ESTANDAR,M,3,46,5
10eaaffc69b5e78b9b2bf5532b7ae8ab,SUR,AUTOMOVIL,ESTANDAR,M,1,38,10
38e991e6e0b80cd65b104d575231e463,MODERNA,AUTOMOVIL,PERSONALIZADO,M,3,29,3
37da149909bb2bbdc1bd47378f1d86de,SUR,CAMIONETA,PERSONALIZADO,M,3,43,3
713dc0aeae31010573de93255220bd7f,MODERNA,AUTOMOVIL,PERSONALIZADO,M,7,40,5
a6903e9c660d154bbc99d9a2bc9c3061,ESTE,AUTOMOVIL,ESTANDAR,M,4,53,19
e99a080b6aa88b32eb5b839c73c37276,MODERNA,AUTOMOVIL,ESTANDAR,M,1,54,24
dc6c490a0fa06165822331048d62edf5,ESTE,AUTOMOVIL,ESTANDAR,F,7,36,5
18c5f9df91b7fd732e9ccac2ba625fe7,CENTRO,AUTOMOVIL,ESTANDAR,M,4,39,7
e634fdfd53bb7636bf2ae74fc3684c67,NORTE,CAMIONETA,PERSONALIZADO,M,3,52,11
3bf4215cb12d303004ee297d2fa4c92b,MODERNA,CAMIONETA,ESTANDAR,F,4,55,6
54fbb5532743e34f5a011cc433ac7b5b,CENTRO,AUTOMOVIL,ESTANDAR,M,3,41,5
35380bf7a7f037f05f4dddd1d718983c,CENTRO,CAMIONETA,ESTANDAR,M,7,28,6
815a7277e53a1927cddc3081834618dd,MODERNA,AUTOMOVIL,ESTANDAR,M,1,60,23
285fe30f9df2dfcefc60631ac485ad10,NORTE,AUTOMOVIL,ESTANDAR,M,4,37,4
3449d45d0190f92d307a93ce6715945c,MODERNA,AUTOMOVIL,ESTANDAR,M,5,61,1
e37c519f3ca72c256f7be929bc383d64,MODERNA,CAMIONETA,ESTANDAR,M,2,55,5
67c59feb410bc9929abac860a545c9c0,CENTRO,AUTOMOVIL,PERSONALIZADO,F,1,47,8
a0937188e8ff17e706273d9a0ba7122a,MODERNA,CAMIONETA,ESTANDAR,F,3,53,4
d4920e742137c2db6354a393443ab389,MODERNA,AUTOMOVIL,ESTANDAR,F,3,62,10
9186a397f100a47c7879ab3fde043dce,ESTE,AUTOMOVIL,ESTANDAR,M,3,52,27
8c38a27c536c6b98b26811d0f8bdc17c,CENTRO,CAMIONETA,PERSONALIZADO,M,4,56,3
63f976d212267535eca8c691f4b2b1d1,MODERNA,AUTOMOVIL,ESTANDAR,F,7,57,10
4b796b4d0f5f217ad313f3594ca2330a,MODERNA,AUTOMOVIL,ESTANDAR,M,5,44,6
8a4507453bdadf9211a9349d0a504bb9,MODERNA,AUTOMOVIL,ESTANDAR,M,3,38,7
96bfeeb6c716a9fbddbd14cc78949429,NORTE,AUTOMOVIL,ESTANDAR,F,2,35,3
8591c72101c0bd13821a86acc9d204d1,ESTE,CAMIONETA,ESTANDAR,M,4,43,2
697667a43b928282fdd9e7307b35ca22,CENTRO,AUTOMOVIL,PERSONALIZADO,M,4,45,7
cc9b8ee199a71428c6f53b7d5b61d48b,MODERNA,CAMIONETA,PERSONALIZADO,M,3,34,4
7de011ac06d334a6c86e711a61d17171,MODERNA,CAMIONETA,ESTANDAR,M,5,61,2
135fe763c8d7e126e5a1d9d9e0c5a482,ESTE,CAMIONETA,PERSONALIZADO,M,3,29,1
d56a6b3c65dbd07dbf14f4d5cf02598f,CENTRO,CAMIONETA,PERSONALIZADO,M,4,34,4
3511b154389a33f8a48f6cbb1626c0f2,ESTE,AUTOMOVIL,ESTANDAR,F,4,32,3
ddfe17c7e304834d3fb5df6890a718aa,SUR,CAMIONETA,ESTANDAR,F,4,50,12
1d703aaadd78563f01d1aacf43682126,ESTE,AUTOMOVIL,ESTANDAR,F,3,40,7
87361026ce42f1f7f78ef03d59a1a386,MODERNA,CAMIONETA,ESTANDAR,M,5,34,4
23aabe8ee37d7c784d0aa2fff4fa9af4,ESTE,AUTOMOVIL,ESTANDAR,F,2,34,8
54cd230aa14cd7090c2225392d6fd11d,MODERNA,AUTOMOVIL,ESTANDAR,M,3,72,5
4184c4ef59cc8d7b4e3857e9849a2269,ESTE,CAMIONETA,ESTANDAR,F,3,48,2
8d5ae6d01accd045e95f626352d340ef,SUR,AUTOMOVIL,ESTANDAR,M,1,54,7
ab7876dea1a367212ed63c8786bad4d1,ESTE,AUTOMOVIL,ESTANDAR,M,1,33,5
ba0df573d1ac970aa6a9c5e706b7ad54,MODERNA,AUTOMOVIL,PERSONALIZADO,F,3,68,18
fcc5affa78d9c3273cf3720b0cf851a1,ESTE,AUTOMOVIL,ESTANDAR,M,3,39,6
dd63df714fb517d1f60b5d597c150dc2,MODERNA,AUTOMOVIL,PERSONALIZADO,M,3,73,7
6ac30e812753d6af3f918828b7ec9693,SUR,AUTOMOVIL,ESTANDAR,M,2,45,5
f17b72722c362154442e238482a07db8,MODERNA,AUTOMOVIL,PERSONALIZADO,M,2,82,10
39e08d08a5f1563236673c2e6e0ab199,MODERNA,CAMIONETA,ESTANDAR,M,3,42,4
5a38172a7719767cb892a1318e7a033b,MODERNA,AUTOMOVIL,ESTANDAR,F,6,30,6
f89c364f5185ca5bb7cd068fe59d76c4,ESTE,AUTOMOVIL,PERSONALIZADO,M,3,41,7
cf3ae7a6fc71f870266ac000dc63a917,MODERNA,AUTOMOVIL,ESTANDAR,F,4,46,14
119182d3d00432c2f648512ab6fb25d5,MODERNA,AUTOMOVIL,ESTANDAR,M,5,47,4
c48146f5d62f14a4af8b3b698ff380ce,ESTE,CAMIONETA,ESTANDAR,M,4,45,4
61287087a44c620e9c3c33226b510eeb,MODERNA,CAMIONETA,ESTANDAR,M,4,41,9
690573078003ec9c5abf44af00993f60,MODERNA,AUTOMOVIL,ESTANDAR,M,2,74,8
2e52c257949d0ae16447867279ddaaa4,SUR,CAMIONETA,PERSONALIZADO,M,6,45,11
58373dd6345929ca87c3c0b77df905b4,MODERNA,AUTOMOVIL,ESTANDAR,M,2,53,16
21f1942f7d84202bb3594280058659f0,CENTRO,AUTOMOVIL,PERSONALIZADO,F,5,30,4
b777bdf84396ee4f2a80854785f16c95,MODERNA,CAMIONETA,ESTANDAR,M,2,74,6
255ff6c7530889a40b7db29efb9984b6,SUR,AUTOMOVIL,ESTANDAR,M,4,40,6
dfdf5dc13cd3995cb4bd598b9729b9c7,MODERNA,AUTOMOVIL,ESTANDAR,M,4,27,2
94d5846f95ebb118d47d6939bb8a9a96,ESTE,AUTOMOVIL,ESTANDAR,F,4,38,5
9b9d695acf6253dfb63163c2c70df581,MODERNA,AUTOMOVIL,PERSONALIZADO,M,3,36,4
16f99649921993af3a288300e1e11d43,ESTE,AUTOMOVIL,ESTANDAR,M,3,40,3
ab5ec0618078aee010fd5ae4f29a40b9,CENTRO,AUTOMOVIL,ESTANDAR,F,2,46,3
0bfd4e961a261bde4d9d6348b14c039b,NORTE,CAMIONETA,PERSONALIZADO,M,3,61,22
1695f799dbf99054e7906bae851bb76b,ESTE,CAMIONETA,ESTANDAR,M,5,41,2
8b532009a7328fa344ad73ee8fd76d20,MODERNA,AUTOMOVIL,PERSONALIZADO,F,2,44,8
b140c12e108fbade12eaae7bc8189f38,ESTE,AUTOMOVIL,ESTANDAR,M,4,43,4
47590e5abea8a3ba4022346458a4aca0,MODERNA,AUTOMOVIL,PERSONALIZADO,M,2,34,4
d70fe34d550fe2d29f5ad4fc98dd9ed7,ESTE,AUTOMOVIL,ESTANDAR,M,3,37,13
5a949c4db7ede6de91ba71e2b5f9c6a0,MODERNA,AUTOMOVIL,ESTANDAR,F,5,29,4
c4a60774a7a3e959ca4acf39153da40e,MODERNA,AUTOMOVIL,PERSONALIZADO,M,2,39,9
01a4a94c611e0014eb7a61e703b5940d,MODERNA,AUTOMOVIL,ESTANDAR,M,6,59,16
fae38e84cc3b514429628c1e0c54e596,SUR,AUTOMOVIL,ESTANDAR,M,4,34,5
32bc9f67d279ff23f1d42d71e3f7cc76,MODERNA,CAMIONETA,PERSONALIZADO,M,2,37,3
70293e66b4c71710e832ab74bf3f703d,NORTE,AUTOMOVIL,ESTANDAR,M,5,64,36
16a476309b7c5fdebaedead5d0d37d1e,MODERNA,AUTOMOVIL,ESTANDAR,M,1,71,24
289cec8811eddd69c6f1125ed34da37e,MODERNA,AUTOMOVIL,ESTANDAR,F,2,53,2
d5a5e4ec1154ffed667290964c733f2a,MODERNA,AUTOMOVIL,PERSONALIZADO,M,5,64,9
609683e0cc474c351863778ddeef5398,ESTE,CAMIONETA,ESTANDAR,F,5,39,2
725fc4b492be5603797ceb57ed1fffca,MODERNA,AUTOMOVIL,ESTANDAR,M,6,64,22
0c58470919ebd5263707a422ef36a2c7,ESTE,AUTOMOVIL,ESTANDAR,M,3,39,8
b9c34e5d40caad6b2d4aaaf6c9ecae27,CENTRO,AUTOMOVIL,ESTANDAR,F,4,30,4
29515eb1be18b991ac80758b8849bd3f,MODERNA,AUTOMOVIL,ESTANDAR,M,1,59,12
8724124bf16538bc29b82521594317ba,ESTE,CAMIONETA,ESTANDAR,M,3,49,8
2630fcbb2eb763ea5d10353d73307f07,MODERNA,CAMIONETA,ESTANDAR,M,6,52,13
668ed3b54145fd93e5c1af63901b3f21,MODERNA,CAMIONETA,ESTANDAR,M,1,40,7
41bcf7ee07aff220ccfea48cabd786cc,MODERNA,CAMIONETA,ESTANDAR,F,3,29,11
552e21eb3610e540c0196c283af2a8f0,ESTE,AUTOMOVIL,PERSONALIZADO,M,2,45,5
294e32ab11876d3a8fb121d781e6e271,ESTE,AUTOMOVIL,PERSONALIZADO,M,3,42,18
aaf0767a557931fb0a74e2b9abce3f00,MODERNA,AUTOMOVIL,ESTANDAR,F,4,33,5
38e879e9472d1224ec8ae6e83a21f635,MODERNA,CAMIONETA,PERSONALIZADO,F,3,34,2
b944a3709ef65f90d143b0edeeed2436,MODERNA,AUTOMOVIL,ESTANDAR,F,3,43,7
6440705727b26c4467668e408232426c,MODERNA,AUTOMOVIL,ESTANDAR,M,1,40,4
68efe725f35fce7852f48f611cc25dd5,MODERNA,AUTOMOVIL,ESTANDAR,M,1,58,7
d42eec79a88940369f8954ab41da18ce,MODERNA,AUTOMOVIL,PERSONALIZADO,F,3,39,6
5eec5d52c4e2179621e2e1db423113b5,ESTE,AUTOMOVIL,ESTANDAR,M,4,43,25
3973f8fa39736e8066d9f01cfed87826,NORTE,CAMIONETA,PERSONALIZADO,M,2,45,8
b8029b137ce54490c6cdfc5a70cc1817,MODERNA,AUTOMOVIL,ESTANDAR,F,4,27,2
d00321d22b35bd15039b3f7bc767015a,MODERNA,AUTOMOVIL,ESTANDAR,F,4,49,8
09cd56e283d7c67cb2e464d7b4594ef0,ESTE,CAMIONETA,ESTANDAR,M,2,39,12
3607dfcf3ad12dc320460b80f3a61538,MODERNA,AUTOMOVIL,ESTANDAR,M,5,67,13
5082bd9061b35656da3743074a331d24,ESTE,CAMIONETA,ESTANDAR,M,2,42,7
dd901be9ba0cdda4822106184c57b666,MODERNA,AUTOMOVIL,ESTANDAR,F,4,48,8
20308d1bc342d3521c829dafd80f041b,CENTRO,AUTOMOVIL,ESTANDAR,F,2,56,18
48e9d042e7e46b4189a6209d458717be,NORTE,AUTOMOVIL,ESTANDAR,M,5,39,2
41d8f5a1ccb5c50734f643359840a4f6,MODERNA,AUTOMOVIL,PERSONALIZADO,M,3,64,11
470ad8a4f451b7c26a34a0545082f335,ESTE,AUTOMOVIL,ESTANDAR,M,2,45,22
b85208ab18783d054776aa367ca4fd88,CENTRO,CAMIONETA,ESTANDAR,F,6,35,4
43aa6d16d40fc3b0a60cc356e55de3b6,MODERNA,AUTOMOVIL,PERSONALIZADO,M,2,46,23
ccc2c4d0979d6b8400b232d44471af05,ESTE,CAMIONETA,ESTANDAR,M,4,38,2
bdb1be9d4e0e59889b6af08ccd4a9b34,MODERNA,CAMIONETA,ESTANDAR,F,7,55,11
f566f317a3179099b6020309c0fdc876,MODERNA,AUTOMOVIL,ESTANDAR,F,3,41,11
3aa16fb57bade8c5f95bc5b7f3e9d76f,MODERNA,AUTOMOVIL,PERSONALIZADO,M,4,48,26
4c4ea39c7171cdbbb68612ee6b7a700e,ESTE,AUTOMOVIL,ESTANDAR,M,4,45,9
aa41d1c68c9e064a21c0859f136bba80,ESTE,AUTOMOVIL,ESTANDAR,M,2,31,5
ed2ab2be248a2f3d6c1513034dc54666,SUR,AUTOMOVIL,ESTANDAR,M,2,50,4
6f9ca3c63edef68a4861cae71c227f0a,NORTE,CAMIONETA,PERSONALIZADO,M,3,46,4
4e8bc15a03c94ff6dd701378bd5aa743,MODERNA,AUTOMOVIL,ESTANDAR,F,2,39,7
84444495cf37a1442d8e9aae43892868,MODERNA,CAMIONETA,ESTANDAR,M,5,68,8
f9a9f5b59a1946e8847d62748ce469f7,ESTE,AUTOMOVIL,ESTANDAR,M,4,58,15
f882225fbdb2b18b20f5fe1aafebc0dc,MODERNA,CAMIONETA,ESTANDAR,M,5,37,3
ab875553013fefb1f49fdfbf4b3b6c59,MODERNA,CAMIONETA,PERSONALIZADO,F,3,46,3
94437a6e45f7b9b817afec02c1c47291,MODERNA,AUTOMOVIL,ESTANDAR,F,2,53,5
296826814ea9b25e26ec980aa241957d,MODERNA,AUTOMOVIL,ESTANDAR,F,5,25,6
1662998e3ba5aa9456d91358202ddfa6,CENTRO,AUTOMOVIL,ESTANDAR,M,1,43,10
22e810d8687f0aafd7225716a190b0ca,CENTRO,AUTOMOVIL,ESTANDAR,M,5,58,14
d9d15bd4a2d51a524bdb1a5b123a866d,MODERNA,AUTOMOVIL,PERSONALIZADO,F,5,29,0
64bb09dd6a405e2cff1dca1e3770187d,SUR,CAMIONETA,ESTANDAR,M,7,47,4
3d715d6c30d463335e59dcd7e0bb6f86,NORTE,AUTOMOVIL,PERSONALIZADO,F,5,38,1
e4acdabad3656f34970c7b53c7f80d6b,NORTE,CAMIONETA,ESTANDAR,M,3,40,0
f4e88b98abb9deb172d70b0627dd6361,MODERNA,CAMIONETA,PERSONALIZADO,M,4,76,2
ffa763965662819c5eeae6cfa3fa4e81,MODERNA,CAMIONETA,ESTANDAR,F,1,65,4
45bbccd07493847141a280c75482f69a,MODERNA,AUTOMOVIL,ESTANDAR,M,3,29,4
4c901c19e3f41b1fa3abfc7dc58e32f4,CENTRO,CAMIONETA,PERSONALIZADO,M,4,44,10
3f3fea222645e869fa94a18126640327,CENTRO,CAMIONETA,PERSONALIZADO,M,4,41,8
442b1c3eda17560c4af378e77e20fcd5,MODERNA,AUTOMOVIL,PERSONALIZADO,M,3,48,10
204937cb1e0e88f7d570e984d50bebb5,MODERNA,CAMIONETA,ESTANDAR,M,4,50,4
ccef9076f2565a73076e37e1d776c760,NORTE,AUTOMOVIL,ESTANDAR,F,4,40,6
96134352d509e09269e2a26a55c779e8,CENTRO,CAMIONETA,ESTANDAR,F,5,44,10
0af1f07abf5bb6e2e543951845d8c0c5,MODERNA,AUTOMOVIL,ESTANDAR,M,2,69,29
a7f217033ad3292c1a0c5a596954be9a,MODERNA,AUTOMOVIL,ESTANDAR,M,6,49,11
c03564f2ffff1a8d1ae3287a5c69ead1,MODERNA,CAMIONETA,ESTANDAR,M,4,40,12
9700032180b773da4a51dbbc8cef828b,MODERNA,AUTOMOVIL,ESTANDAR,F,3,46,21
dc814103ecc4b39561f4af053b90d33f,NORTE,AUTOMOVIL,ESTANDAR,F,3,34,9
6bf20e7d0adaedda2c1881d15cac1916,MODERNA,CAMIONETA,ESTANDAR,M,2,66,3
f8c9fed931fd390790274abbbd0f445d,MODERNA,CAMIONETA,PERSONALIZADO,M,2,43,8
4890edb7c0d7cc43df714f69ba7ab788,MODERNA,AUTOMOVIL,PERSONALIZADO,F,2,46,4
c884854aedc56a230e39f942e7ea8f40,MODERNA,CAMIONETA,PERSONALIZADO,M,5,61,7
fa81da574b59d4ba3564c73de9336048,MODERNA,CAMIONETA,PERSONALIZADO,M,3,51,6
a15e8f8e54ed59b5247f45ac8a044629,NORTE,AUTOMOVIL,ESTANDAR,M,5,27,3
789467c4ff0f4796857c68329b0e9384,ESTE,AUTOMOVIL,ESTANDAR,M,6,46,10
9cf73c13991db52dd1a21a5e07b9de71,MODERNA,AUTOMOVIL,ESTANDAR,F,5,47,5
b69de900ef0553433a6abd152a9a76c6,ESTE,AUTOMOVIL,ESTANDAR,M,2,29,3
6e1919be0f8f0fd896b867ab0be60b8e,MODERNA,CAMIONETA,ESTANDAR,M,4,43,4
99bac3526a7e3c0d873cd76f55a7b2ce,MODERNA,CAMIONETA,ESTANDAR,M,4,38,9
ca2d8d65eda7c4e57cac426a722c6a8a,ESTE,AUTOMOVIL,PERSONALIZADO,M,5,29,1
22f583a8bf8bb189c6411323cc216755,MODERNA,AUTOMOVIL,ESTANDAR,M,3,57,5
7809a005ef46c7662c85571d969621d2,NORTE,AUTOMOVIL,ESTANDAR,M,2,38,3
99a252bb0be526eaaaf30f90e033dcca,MODERNA,CAMIONETA,ESTANDAR,M,4,46,4
877cdfc853fbb9aa9a9fed047a97fe8a,SUR,AUTOMOVIL,ESTANDAR,M,3,50,7
c38074191561c5126bb36cc2559f7fab,ESTE,AUTOMOVIL,ESTANDAR,F,3,28,5
52f48f5760d28a2565af8bd00cce3c63,MODERNA,AUTOMOVIL,PERSONALIZADO,F,4,26,2
3497fa9606a5d9f5ef37c8ad6060548f,MODERNA,AUTOMOVIL,ESTANDAR,M,4,29,5
8076a49acb1599ddd2f344f4ced94c62,SUR,CAMIONETA,ESTANDAR,F,4,29,6
efe3328d85e037c0ea44b11f6a1405b4,MODERNA,AUTOMOVIL,ESTANDAR,M,2,58,2
0f33c30f9cfe69a8e5a0d4f4b3ba8ab0,MODERNA,AUTOMOVIL,ESTANDAR,M,1,53,4
64b061bba4622d555595b9f195e48389,ESTE,CAMIONETA,PERSONALIZADO,M,2,37,12
e31fc6aded2e5bf312a7b9e35679d034,MODERNA,AUTOMOVIL,ESTANDAR,F,5,44,10
47bf69ef53e74b4252ddfeb9d54584ab,MODERNA,CAMIONETA,ESTANDAR,M,4,31,2
4454e2ce633cf01e7754c99f121d7b7c,NORTE,AUTOMOVIL,ESTANDAR,M,1,33,3
bcf3da1980f4082a098697af7cb6635a,MODERNA,CAMIONETA,ESTANDAR,M,4,40,6
f74273517303d054fe37a49a459de3d8,MODERNA,AUTOMOVIL,ESTANDAR,M,1,36,2
05c9e0eb0160b86493fbdeb66588dfb0,NORTE,AUTOMOVIL,ESTANDAR,F,4,34,1
3418e1478ccf4215be7a60ffa392a98b,MODERNA,AUTOMOVIL,ESTANDAR,M,4,55,13
5dc489198b83bf37f07a72e5960f6110,MODERNA,AUTOMOVIL,ESTANDAR,M,4,41,6
b9d9cb30d3bbfb3c8753cf11daba7a5d,MODERNA,AUTOMOVIL,ESTANDAR,M,2,41,6
a5771f44f9ff7932228fa3a307aa7da1,MODERNA,AUTOMOVIL,PERSONALIZADO,M,1,33,1
33cfc8d87f2ad0a269b4be68f5c5cb3d,MODERNA,CAMIONETA,PERSONALIZADO,F,2,30,0
dc872beea710c59e0adb43017ec2ff82,MODERNA,AUTOMOVIL,PERSONALIZADO,M,5,59,8
aa2617edbc6734ec7b7b1f631b31b2dc,MODERNA,CAMIONETA,PERSONALIZADO,M,1,41,10
63e310007370a3c45a635b16ef84abd0,MODERNA,AUTOMOVIL,ESTANDAR,F,5,63,12
a9458ca5dd089fe14a18fea2fe6646bf,NORTE,CAMIONETA,PERSONALIZADO,M,1,41,3
210fffe2c9997c6cb9670ad26fd70ade,MODERNA,AUTOMOVIL,ESTANDAR,M,6,63,23
b74f239bbffb1b8f2aded90e34cfa5fe,MODERNA,AUTOMOVIL,PERSONALIZADO,F,3,33,3
cb6c0c7ed61ae47574c810245d5761af,MODERNA,AUTOMOVIL,ESTANDAR,F,1,51,20
1b8b8e6bb9183dd536f0f06641e4e74b,ESTE,AUTOMOVIL,ESTANDAR,M,3,43,4
1088e3f3c8d460d7daa553ca436be053,MODERNA,AUTOMOVIL,ESTANDAR,F,2,37,8
13c47ce48a3d3f1262090a514c1e07c6,MODERNA,AUTOMOVIL,PERSONALIZADO,F,3,56,1
1c37530c9641a9b9ff34ceac73ae6563,MODERNA,CAMIONETA,PERSONALIZADO,M,7,44,3
6160a24277b03951e9e616070778b41d,MODERNA,AUTOMOVIL,ESTANDAR,M,1,29,7
13358c2de3eb6019986b583ef06e3938,CENTRO,AUTOMOVIL,ESTANDAR,F,1,36,10
4c457e8306353d53d21dfbfe068f8f80,SUR,AUTOMOVIL,PERSONALIZADO,M,3,45,3
892cd4df4d10351c97b42b3913f226d1,MODERNA,CAMIONETA,ESTANDAR,F,5,37,3
1d14a2fba84d32bc9165f1d118eca074,MODERNA,CAMIONETA,ESTANDAR,M,2,70,10
a4f4ddc5bc19f279e0ff72296633a779,MODERNA,AUTOMOVIL,ESTANDAR,F,1,59,6
a4d6098b4ce33ac67ce0b23e70424e81,MODERNA,AUTOMOVIL,ESTANDAR,M,3,43,4
ae2630c73816fdd8ab996046bb250c4c,MODERNA,AUTOMOVIL,ESTANDAR,M,4,67,7
00c736c99acd33e3666548f4b7f33401,MODERNA,CAMIONETA,PERSONALIZADO,M,4,34,8
244b7e547cdfd4a81c5945e235d310d3,MODERNA,AUTOMOVIL,ESTANDAR,M,3,62,7
a72e22dfa17b0144e44e33aca56c3755,NORTE,AUTOMOVIL,ESTANDAR,M,6,31,3
e569174ae87db04e7ddd03337d84f07a,ESTE,CAMIONETA,ESTANDAR,M,4,38,3
501eb8e5f9528ffdd44b45226eeb77b7,CENTRO,AUTOMOVIL,ESTANDAR,M,2,46,9
ab9708f54d62054562ded14df47dc09a,MODERNA,AUTOMOVIL,ESTANDAR,M,3,52,2
00775569dfd774725a8c2bbbe0d42d78,ESTE,CAMIONETA,ESTANDAR,M,1,74,10
7a29c0d17f0cc7b61beeee72986da1d9,MODERNA,CAMIONETA,ESTANDAR,M,3,29,11
84d65dc1bb866805f82b5a4a51c0fae9,CENTRO,AUTOMOVIL,ESTANDAR,M,3,51,4
2a2a963884643cd76b99dcfa7d5f951c,MODERNA,AUTOMOVIL,ESTANDAR,M,1,29,11
ad18b104c547ebf02ba78e78dd6ca182,ESTE,CAMIONETA,ESTANDAR,M,6,47,6
00cc57c6a923a473f6df31c6071c9b51,MODERNA,AUTOMOVIL,PERSONALIZADO,M,6,41,22
6e48955dc513c07d068514429eb39f53,MODERNA,AUTOMOVIL,PERSONALIZADO,F,4,37,3
271a1534d31ac46b4d712522f8c8bb08,MODERNA,AUTOMOVIL,PERSONALIZADO,F,2,27,1
b0d504d91fa1a13eb5e5244281eed968,NORTE,AUTOMOVIL,ESTANDAR,M,2,42,3
8125550ba739dc659aa44d0ff41bd794,ESTE,AUTOMOVIL,ESTANDAR,F,8,51,2
b5be8a1da465deb0b2a57a9cc71e99e2,MODERNA,CAMIONETA,ESTANDAR,M,3,76,16
1d2709e94acf136f240c3cf5b4e735fc,MODERNA,AUTOMOVIL,ESTANDAR,M,3,75,7
fa46bcfef88a31d5cd96678a17118ffe,MODERNA,AUTOMOVIL,PERSONALIZADO,F,4,42,5
419a0ae0331c2f81459e6e4976e3bb56,MODERNA,AUTOMOVIL,ESTANDAR,M,5,57,8
0588feed3dd137a1180d968f730b7de8,MODERNA,AUTOMOVIL,ESTANDAR,M,7,62,25
c5498aa46f99948535ea9de9101308ec,MODERNA,AUTOMOVIL,PERSONALIZADO,F,3,33,3
a86627bf8f5f6e2af2d050ba1dfde43a,MODERNA,AUTOMOVIL,PERSONALIZADO,M,4,64,6
3292fc78118828e09b6813b9b078f3cf,SUR,AUTOMOVIL,ESTANDAR,M,2,46,4
0e6c0a36c1d57026375abfafcb8147ca,NORTE,AUTOMOVIL,ESTANDAR,F,6,36,4
0de9633cc885182f1b75c75453931914,MODERNA,AUTOMOVIL,ESTANDAR,F,4,44,4
b456f79a147e6df290cd481bed7b74ce,MODERNA,CAMIONETA,ESTANDAR,F,1,33,8
896acae1d0367cde01eb9c677508ffa7,MODERNA,CAMIONETA,PERSONALIZADO,F,2,59,6
5fac62ce469243ad5c7ddd86bc074f5f,CENTRO,AUTOMOVIL,ESTANDAR,M,7,42,1
dc01df04cd1bd1d4e7fab211e2c84fd0,CENTRO,AUTOMOVIL,ESTANDAR,F,4,30,1
37cd4d4dfd2a8268302c944741e70265,MODERNA,CAMIONETA,ESTANDAR,M,4,46,9
626358362cc46e0c79df92e08590ca18,NORTE,AUTOMOVIL,PERSONALIZADO,M,1,38,6
aa27a4b5c9ac899309b736a10841c182,MODERNA,AUTOMOVIL,ESTANDAR,F,3,49,25
306af3fd662902f9b4590f4979380c93,NORTE,AUTOMOVIL,ESTANDAR,M,1,57,3
c458ebfa18c3fdc463c728986170cff5,CENTRO,AUTOMOVIL,ESTANDAR,M,1,32,11
0496caeb7392f3aceea185e5538d1406,MODERNA,AUTOMOVIL,PERSONALIZADO,F,4,45,8
5d11cbc6316208716ce79ea2046ab350,MODERNA,CAMIONETA,PERSONALIZADO,F,4,49,9
bfed1f795b4f7df97036a632f55c6eb7,MODERNA,CAMIONETA,ESTANDAR,F,4,51,5
