ID,ZONA_LIMA,VEHICULO_TIPO,VEHICULO_GAMA,PERSONA_SEXO,TARJETAS_NUMERO,PERSONA_EDAD,VEHICULO_EDAD
c58e4419f158f684a8cdc95200daa101,ESTE,CAMIONETA,ESTANDAR,M,4,57,32
b3f1e3c36eda215ca4336a23816dc248,NORTE,AUTOMOVIL,PERSONALIZADO,F,3,53,3
4113aaf5e1d550255e38145b6ee8d058,NORTE,AUTOMOVIL,ESTANDAR,F,2,29,10
910c8b9173d274b054ebb4ecebfc8f4e,MODERNA,AUTOMOVIL,ESTANDAR,M,7,45,2
aaebc0f83e7bdbc75da0f59626217f91,MODERNA,AUTOMOVIL,PERSONALIZADO,M,3,63,4
b5670aa5e8082838c0a47ca91dada7fd,ESTE,AUTOMOVIL,ESTANDAR,M,2,34,5
5712890475100039e8c771df35b87ec2,MODERNA,AUTOMOVIL,ESTANDAR,M,4,54,24
9209df4c38f06c5108cb5e1ad4410061,MODERNA,AUTOMOVIL,ESTANDAR,F,5,33,10
c2ef20312314a1e4521ed954f9fd6fb3,MODERNA,AUTOMOVIL,ESTANDAR,F,4,61,21
e0f3dd99bd62502c43ab5796c3179fab,NORTE,AUTOMOVIL,ESTANDAR,M,5,32,4
1c623a45f523d788a1ba17f50955519b,CENTRO,CAMIONETA,ESTANDAR,M,3,47,22
32d1945824eb50982eaa30bf2011fa5c,ESTE,AUTOMOVIL,PERSONALIZADO,F,2,29,10
1ea13e5d33cfff29c6b55e395eeb7ba6,MODERNA,CAMIONETA,PERSONALIZADO,M,5,50,6
c86c2ff1103a46bf770dfcc27026901f,MODERNA,CAMIONETA,ESTANDAR,M,3,40,2
027561e9d126e7c283d79c02cede562d,NORTE,AUTOMOVIL,ESTANDAR,M,2,30,3
6549c06e11eb45abee9285216c4a6be9,MODERNA,CAMIONETA,ESTANDAR,M,2,69,8
8364e057a9864023b78000cb5d6dd089,MODERNA,AUTOMOVIL,PERSONALIZADO,M,6,33,5
c1f0c8c6c79ad1ab12f8b907d96b2023,MODERNA,AUTOMOVIL,PERSONALIZADO,M,2,42,9
963bb45f229a708e8b78bd21998352cc,NORTE,CAMIONETA,ESTANDAR,M,4,43,3
6d8389247208b8c7ac1c0de56e98017c,ESTE,AUTOMOVIL,ESTANDAR,M,1,31,6
ddee412b8fdf1d55105167cd52503237,MODERNA,AUTOMOVIL,ESTANDAR,M,6,41,5
0bfcb12fe422a8a042412d8ec7a2b902,SUR,AUTOMOVIL,ESTANDAR,M,2,30,12
bae6b65b242219597ce9c1ecd50b40ab,ESTE,CAMIONETA,ESTANDAR,M,2,30,7
060977986489efb800d6d60111d66ce9,NORTE,AUTOMOVIL,PERSONALIZADO,F,5,34,6
f52b50ef21d654912af2aed960473b1b,ESTE,CAMIONETA,PERSONALIZADO,M,3,33,9
fc9bde79b274f3aeebe2d1c9a2a07a98,MODERNA,CAMIONETA,ESTANDAR,F,5,45,6
55d25bdd8c2d188dddd3b0e7b3aede75,MODERNA,AUTOMOVIL,PERSONALIZADO,M,6,36,7
e9df5a81baa56877c826f198629d3282,MODERNA,AUTOMOVIL,ESTANDAR,M,2,73,8
cdebcee486d8458f1ea2ccb8601fdfe5,MODERNA,AUTOMOVIL,ESTANDAR,M,1,41,7
37a6d185538d4b764f069346ed8b33f4,MODERNA,AUTOMOVIL,ESTANDAR,M,2,59,5
2ffb726ec1ad0120958d12497bd31d67,MODERNA,CAMIONETA,ESTANDAR,M,4,55,11
cc451ca0088141f81e43295a9a2cbdea,MODERNA,CAMIONETA,ESTANDAR,M,4,30,8
f9dafd9b7ccb0e5e149e0f2f7f57a896,MODERNA,CAMIONETA,ESTANDAR,M,5,62,4
1760b78e284b036d20897070c26055af,NORTE,CAMIONETA,ESTANDAR,M,6,31,5
28f356cda73a9c16ee8ed9555f2170a9,ESTE,CAMIONETA,ESTANDAR,F,1,31,2
cfb7d03319eb30f8921c9abfe9713d47,MODERNA,AUTOMOVIL,ESTANDAR,M,5,72,6
697662055b95f5c6740462516de58c0f,CENTRO,AUTOMOVIL,ESTANDAR,M,2,51,5
58bba4e6568a0a85cbae3b23b5c410fb,MODERNA,CAMIONETA,PERSONALIZADO,M,4,26,2
10eca7f4e0d75b9bcc0824695b987332,MODERNA,CAMIONETA,ESTANDAR,M,4,44,7
cbdf5bbc81c97776ba0c9119a02d2bdb,MODERNA,AUTOMOVIL,PERSONALIZADO,M,6,46,24
8cc3fb2d1ec4feb8518d1badadcc10a7,MODERNA,CAMIONETA,ESTANDAR,M,1,64,20
f29f8dec8fdeb82234f0d2e556e707f2,MODERNA,AUTOMOVIL,ESTANDAR,M,6,56,23
d5b48c83ef253f3cbb796438ea103d7e,MODERNA,AUTOMOVIL,ESTANDAR,M,7,30,2
39e4781d40fce6e989ffcebd623af0c9,ESTE,AUTOMOVIL,ESTANDAR,M,2,52,22
ca6382d9fb1fdb756a433b376610237e,SUR,AUTOMOVIL,ESTANDAR,F,3,36,2
fe9d552afb2550f39f20cc44d6553552,MODERNA,AUTOMOVIL,ESTANDAR,M,4,42,5
066ccb5f4560e376c021505dffbaad14,NORTE,CAMIONETA,ESTANDAR,M,2,28,6
b933542b9ca4a2a2a47efa20ab1116c1,MODERNA,AUTOMOVIL,ESTANDAR,F,3,29,4
e080115e948434a7df35a0e88a4605cf,MODERNA,AUTOMOVIL,ESTANDAR,M,6,62,10
84c4a821e29959cde2fda34bd4df78e3,NORTE,AUTOMOVIL,ESTANDAR,M,2,29,7
ceff39f7faf3abb01771c9ed866204d8,MODERNA,AUTOMOVIL,PERSONALIZADO,M,4,35,4
31691a63c4c925a0982773353eb8355c,SUR,AUTOMOVIL,ESTANDAR,M,2,27,3
1ea6d17f3e1f356e450f4799a8fed657,MODERNA,CAMIONETA,ESTANDAR,M,6,46,3
21be10d3ba5199fc5c3f2a9b920b49a3,MODERNA,CAMIONETA,PERSONALIZADO,F,2,32,3
0938bbece4d5da3167169ef41067a185,MODERNA,CAMIONETA,ESTANDAR,F,3,34,4
c0bc87b225c83ec63a938ddf0f3a0641,ESTE,CAMIONETA,ESTANDAR,M,8,45,4
5b74a6d71115073e6be1731a2aa95ae8,MODERNA,AUTOMOVIL,ESTANDAR,M,4,29,2
01cb95e19c52a046874e56d43c1f972f,ESTE,AUTOMOVIL,ESTANDAR,F,6,35,3
9e812d050048081b0eb61e12c4cac698,MODERNA,AUTOMOVIL,PERSONALIZADO,M,4,32,14
15a46828bd916e7563ffd25892e9d3df,MODERNA,AUTOMOVIL,ESTANDAR,F,3,56,5
f8e14b734afff71791936bcef01b3efc,MODERNA,CAMIONETA,ESTANDAR,M,3,33,0
a2859f24b1c2c3347cb0c7e153030ed0,ESTE,AUTOMOVIL,ESTANDAR,M,5,47,1
c88f51846df0d569e03aff3935afea06,MODERNA,AUTOMOVIL,ESTANDAR,F,3,48,4
195ad96e66b8f8b789824b06fca20f42,MODERNA,AUTOMOVIL,ESTANDAR,M,5,62,5
0ac2347c145d59184fa6d85a34195a77,MODERNA,AUTOMOVIL,ESTANDAR,M,5,63,7
119073784b9103445af9d74adc2899cf,CENTRO,AUTOMOVIL,ESTANDAR,M,4,35,6
ec86d233bc2403188d3f34e1df0b1625,CENTRO,AUTOMOVIL,PERSONALIZADO,F,1,41,10
fe545c1a9b6cc7bfbf3796858147b8ed,MODERNA,CAMIONETA,PERSONALIZADO,M,8,53,11
673c7580bd9313f788802fbc63fafffb,MODERNA,AUTOMOVIL,ESTANDAR,F,4,50,10
ffed904259e5fec0c76552a1cc583da6,CENTRO,AUTOMOVIL,ESTANDAR,M,2,32,0
5a6321438f91cfd6fea51d1f92a4dce6,MODERNA,CAMIONETA,PERSONALIZADO,M,4,47,8
01887c0224115cd74b9111efcd903c6b,MODERNA,CAMIONETA,ESTANDAR,F,8,53,3
e91cfc2184ef499a4508a048da622907,CENTRO,CAMIONETA,PERSONALIZADO,F,5,41,0
cc143bba6aae93d8ff7d1157103de78f,NORTE,AUTOMOVIL,PERSONALIZADO,M,5,35,10
093b518a44da1780b81081919c231de4,MODERNA,AUTOMOVIL,PERSONALIZADO,M,6,28,10
0723d6d254c8329291c6ead53ff44543,MODERNA,AUTOMOVIL,ESTANDAR,M,4,44,8
f364a25910c407ebf733e32824960c36,CENTRO,AUTOMOVIL,PERSONALIZADO,F,1,37,8
4ef11ee009b48db71bdfb2f331b3947b,MODERNA,AUTOMOVIL,ESTANDAR,M,6,40,8
6e08d7670b665a3a25a41937f5e584dd,ESTE,CAMIONETA,ESTANDAR,M,3,51,3
45fcad52a40b0fa45f9788e6577b920c,MODERNA,AUTOMOVIL,ESTANDAR,M,4,47,4
843626736f1adab2f00f74bad7e4ef08,ESTE,AUTOMOVIL,PERSONALIZADO,F,3,56,20
df407b2e6f82cc6952e6994dfbd3812f,MODERNA,AUTOMOVIL,PERSONALIZADO,F,3,74,1
650c39f4c07694f78809b3b9f9126ec2,ESTE,AUTOMOVIL,ESTANDAR,M,4,37,10
e95c8155098442faa3c95fc279ace93e,MODERNA,AUTOMOVIL,ESTANDAR,M,4,57,6
dd73d9b4e94bca07b48903cc9c507d84,MODERNA,CAMIONETA,ESTANDAR,M,5,61,27
9769b447888cf79a87ee2aad2f90ee27,MODERNA,AUTOMOVIL,ESTANDAR,F,4,25,2
ff96f6b21a366a6bc82ababf7403c63c,ESTE,AUTOMOVIL,ESTANDAR,M,4,44,10
3e2af4a219c9a1c9c52ff2a03b45abbe,MODERNA,CAMIONETA,ESTANDAR,F,4,32,8
2170a72bb06828faf9cfe7f499ac788c,MODERNA,CAMIONETA,ESTANDAR,M,1,36,6
2953745af5a3ec61cbba785ec77f9435,MODERNA,CAMIONETA,PERSONALIZADO,F,3,32,2
447380430934cf4157036d7ba5b9b1c1,MODERNA,CAMIONETA,PERSONALIZADO,M,3,42,5
b2d7eb411862cf6a5e4415d4bae7d69e,SUR,AUTOMOVIL,PERSONALIZADO,M,3,39,5
a53674ccfff180030dc2b67c63d096a6,NORTE,AUTOMOVIL,ESTANDAR,F,2,30,5
5b9f84f2d6df460fe7465abbb8e9d60d,MODERNA,AUTOMOVIL,PERSONALIZADO,M,7,57,24
372c903ecd82efdd84e1d80d5105600d,CENTRO,AUTOMOVIL,ESTANDAR,F,3,29,1
fce293ba786b771ee2c065848eaec096,MODERNA,AUTOMOVIL,ESTANDAR,F,4,42,18
52be80a3321029f5b4fa95080540cad8,CENTRO,AUTOMOVIL,ESTANDAR,F,4,45,3
286ceb9258d3822f0423011b277fe869,MODERNA,CAMIONETA,PERSONALIZADO,F,3,30,6
def5af233e110cad1ff29e9b999ab2ec,SUR,AUTOMOVIL,ESTANDAR,M,2,61,20
522e184a264eccb59d84da0fa83cea96,MODERNA,CAMIONETA,PERSONALIZADO,F,3,36,0
363929e51672e20b8fb1f1893516b13d,MODERNA,AUTOMOVIL,PERSONALIZADO,F,3,23,2
3c73add633e3060096f9336580aecea2,MODERNA,AUTOMOVIL,ESTANDAR,F,4,39,6
35663447bec94238974a75683290177a,MODERNA,AUTOMOVIL,ESTANDAR,M,4,42,8
9fa7a5f3062113b8dd5b4d1fb1d86663,MODERNA,AUTOMOVIL,ESTANDAR,M,4,46,8
624519739a829c13f183f5d06819bcb6,SUR,AUTOMOVIL,PERSONALIZADO,M,5,46,21
5fe5a2cd6844c80e630e78b8f5090a48,MODERNA,CAMIONETA,PERSONALIZADO,M,3,72,2
895e38111183aa0fe7ce711824115630,MODERNA,AUTOMOVIL,ESTANDAR,F,2,54,10
55b4627b80f82b25e30365dae4ad0315,NORTE,AUTOMOVIL,ESTANDAR,F,4,45,5
3884f92d5ce5d36a1d6a99717cb3ec80,MODERNA,AUTOMOVIL,ESTANDAR,M,3,29,4
8a748a8a80a84cc5498e3e1682dfcf76,MODERNA,AUTOMOVIL,ESTANDAR,F,2,31,3
05b21bc5a379c094fd874177b67fd336,MODERNA,CAMIONETA,ESTANDAR,F,2,52,8
342121c09c1a7f8098f649d44f6a12cd,ESTE,AUTOMOVIL,ESTANDAR,M,2,41,4
104727d49a68f7512be750173c8f8b46,MODERNA,AUTOMOVIL,ESTANDAR,M,2,53,27
64c395579a706ae26676f37ed80237cd,MODERNA,AUTOMOVIL,PERSONALIZADO,M,2,29,3
3f1ba2e39dbe7fb13c12c1575b2d476e,MODERNA,AUTOMOVIL,ESTANDAR,F,3,42,0
488f7cdc9f9fa1a83de823b7a53edfe5,MODERNA,AUTOMOVIL,PERSONALIZADO,M,1,40,18
5e15120f9f7212bd919405a593bb9132,MODERNA,AUTOMOVIL,ESTANDAR,F,5,70,6
b632567e12e08e2814e82f7a81ce2baf,SUR,CAMIONETA,PERSONALIZADO,M,3,35,4
c7ede7cb1ff83babe10311c496802f6d,MODERNA,AUTOMOVIL,PERSONALIZADO,M,5,54,24
410f52a994bd2480df07d27422784c4c,SUR,AUTOMOVIL,ESTANDAR,M,1,56,11
8dd9f0eba35545cd4abc33ec3e08f76b,MODERNA,AUTOMOVIL,ESTANDAR,M,4,37,7
b4f89865292ec3128b78a65e70e16eeb,NORTE,CAMIONETA,PERSONALIZADO,M,3,64,36
eca5b1a230d0d1fc62ae290d530454ac,MODERNA,AUTOMOVIL,ESTANDAR,M,1,44,7
78533cd1e1a7e52bf22e0f8da7dda231,MODERNA,CAMIONETA,ESTANDAR,F,6,37,11
55c6987550fa37504697896745192cf7,SUR,AUTOMOVIL,PERSONALIZADO,M,2,32,9
8d41102a10096d2f2046fe6f6a206ecf,CENTRO,CAMIONETA,ESTANDAR,M,2,30,11
4d240af9f9d5c554352cf0486db740c6,MODERNA,AUTOMOVIL,PERSONALIZADO,F,4,40,4
3ec271487b8764f1662e621ac5da589d,MODERNA,CAMIONETA,PERSONALIZADO,M,6,53,8
78f95f414913ae0bbbcb664db8688dba,MODERNA,AUTOMOVIL,ESTANDAR,F,2,33,2
138712c01ada15fc238902ef2411b393,MODERNA,AUTOMOVIL,ESTANDAR,M,3,68,16
f993c0829e341ffb3b22a2a54fd2ac17,MODERNA,AUTOMOVIL,PERSONALIZADO,F,1,38,7
ae1cdbe82107b9efcc245a8cc89c17ac,MODERNA,AUTOMOVIL,ESTANDAR,M,6,49,4
05d651e7453f0a1280db1f282e405baf,CENTRO,AUTOMOVIL,ESTANDAR,F,2,33,6
5549bb7a5eb03da1b705965c43bd4060,CENTRO,AUTOMOVIL,PERSONALIZADO,M,3,37,3
d31bc7a7bc883644342801e03b971e4b,MODERNA,AUTOMOVIL,ESTANDAR,F,3,58,10
a5a40b1b39ff26fdac2961581ddba170,MODERNA,CAMIONETA,PERSONALIZADO,M,2,52,20
38959dac0bb947941224830323082a0a,MODERNA,CAMIONETA,ESTANDAR,F,3,36,5
34c5c12efaae3b013c90f8ebcecb8f51,MODERNA,AUTOMOVIL,PERSONALIZADO,M,4,31,9
c5ca88af60db142af141a627684b2932,MODERNA,AUTOMOVIL,PERSONALIZADO,M,6,55,11
a4028461ac32c7fe93631d11dbe3653d,ESTE,AUTOMOVIL,ESTANDAR,M,5,31,3
f729c28fd5c34ab047ae6b49af19cd0f,CENTRO,CAMIONETA,ESTANDAR,F,7,50,4
f448cf60b9f783d7569ee68aa820dfea,MODERNA,AUTOMOVIL,PERSONALIZADO,M,4,42,11
06565e6fd88ca4d49c1eb33c8dcb0885,MODERNA,AUTOMOVIL,ESTANDAR,F,2,53,24
0ea48a4b9afcd56f71d5f9c83e45c583,SUR,AUTOMOVIL,PERSONALIZADO,M,4,34,4
f110d64e5b6ec08de968d5452a6e2149,MODERNA,AUTOMOVIL,PERSONALIZADO,M,5,31,3
90d1c85b8352dc653529b5c9012b2d11,CENTRO,AUTOMOVIL,ESTANDAR,M,6,50,14
a7f50bf79c476192c0f68180d6937fa7,MODERNA,CAMIONETA,ESTANDAR,F,6,27,3
417d9f3c96195c95fc8ee74b19450669,MODERNA,AUTOMOVIL,PERSONALIZADO,M,2,49,10
acc06f53a8b551ae17d83a0dbc97f9a6,ESTE,AUTOMOVIL,ESTANDAR,M,3,38,4
cec5733e90df27923f5a6fb88205c755,NORTE,CAMIONETA,PERSONALIZADO,M,3,42,1
22f165d2f1cd95ebd5f69f9ae0f21a2e,ESTE,AUTOMOVIL,PERSONALIZADO,M,3,46,15
11615071a5fa53014cf04f8e8ed3db04,NORTE,CAMIONETA,ESTANDAR,M,1,38,7
56957e1baa95481f57f73a0159f52be8,CENTRO,CAMIONETA,PERSONALIZADO,M,5,38,5
fe87607705ab8a49c3322c5f71642889,MODERNA,CAMIONETA,ESTANDAR,M,2,61,12
1dab258e9e60af40efd2152ee7094f49,MODERNA,AUTOMOVIL,PERSONALIZADO,F,4,33,15
968bc9499b17fa6508693e6afd6344d6,MODERNA,AUTOMOVIL,PERSONALIZADO,M,1,39,5
064a9cd8c9cb1011a4a87a314fd5e63d,MODERNA,CAMIONETA,PERSONALIZADO,M,4,76,3
820c6f848d3a3fcc6bad5baf7fde2ae3,CENTRO,CAMIONETA,ESTANDAR,M,2,50,11
015b89b12785138da6ce6bd5093b6677,MODERNA,AUTOMOVIL,ESTANDAR,M,6,27,9
aaa8ebfc659736f46f8a788b79cc6f65,MODERNA,CAMIONETA,ESTANDAR,F,3,28,8
c5a3216f850d68db1614cb2ff4533a5f,MODERNA,AUTOMOVIL,ESTANDAR,F,3,62,8
3617b9b1b5cdf3a15d724c2d368d78e2,SUR,AUTOMOVIL,PERSONALIZADO,M,3,47,21
ef06bbf24591c610284a5020c54931ce,CENTRO,AUTOMOVIL,ESTANDAR,M,5,41,12
43619131db4a7fcec932ed584f153e63,MODERNA,CAMIONETA,ESTANDAR,F,4,67,11
b581de030ae0c3b9815b94876399f973,CENTRO,CAMIONETA,ESTANDAR,M,4,69,25
0dcd06e380276f028eb3ff5177f8ba2d,MODERNA,AUTOMOVIL,ESTANDAR,M,3,54,24
2d2e72a39cea6ed3f94ee29217930bdc,NORTE,CAMIONETA,ESTANDAR,F,2,49,5
6c928f124368885d36be488c54666732,MODERNA,AUTOMOVIL,PERSONALIZADO,F,1,32,8
1cc36c193f56e99afadb2b33aa4df3a1,SUR,AUTOMOVIL,PERSONALIZADO,M,2,38,2
79703764ea1dfd0f568f343ef2c6eaf8,CENTRO,AUTOMOVIL,ESTANDAR,M,4,53,11
0247737a1b89e9824c4522f91d6a6b85,CENTRO,CAMIONETA,PERSONALIZADO,M,3,34,0
1a23cffea45de566ec7f2e1f8c4fd7ba,MODERNA,AUTOMOVIL,PERSONALIZADO,M,1,64,23
0fca8be6d86c1ab0d0c0ec47b24e5309,NORTE,AUTOMOVIL,ESTANDAR,M,7,40,8
aa924f28dcb2c792c887aada6f2d1b90,NORTE,AUTOMOVIL,ESTANDAR,M,1,44,15
2b99a99000cf4eca1d6aca89ee951425,MODERNA,AUTOMOVIL,PERSONALIZADO,M,4,55,7
9a0ab4d5dac15c041b54ef53a5d159b9,MODERNA,AUTOMOVIL,ESTANDAR,F,3,48,8
21367c991e52e5241547b407c4785efd,SUR,AUTOMOVIL,ESTANDAR,M,4,44,9
c5fde8513cbc39e51b3e804a718a2d49,MODERNA,AUTOMOVIL,ESTANDAR,F,7,59,9
ba1af1e178721cade2d1836f895ed79c,NORTE,CAMIONETA,ESTANDAR,M,8,68,8
3dbe3699ac032240b63130fcdbb8762c,MODERNA,CAMIONETA,PERSONALIZADO,M,5,39,9
5016a317004bdcd0209301f645eb0a32,MODERNA,CAMIONETA,ESTANDAR,M,2,74,8
9fbee4da2680cc1a1a738513b6d0ed18,MODERNA,CAMIONETA,ESTANDAR,F,6,52,21
371cbe7758b1496e9ae6d5236efab37b,ESTE,CAMIONETA,ESTANDAR,F,2,38,4
4d250f7b83f651b5eb5a285f6ab65d41,SUR,AUTOMOVIL,ESTANDAR,M,5,45,8
20c43156548826cca3ecd3d51f5c67e4,SUR,AUTOMOVIL,PERSONALIZADO,F,3,50,8
e6e27c03add8bb21f19d73c08f7b5295,MODERNA,CAMIONETA,PERSONALIZADO,F,3,41,2
c0928202339c1b1353a32f6a3d8f36db,ESTE,CAMIONETA,ESTANDAR,M,2,71,30
6fbc0014f489716b355715a5f86659a8,MODERNA,AUTOMOVIL,PERSONALIZADO,M,7,67,4
fe76d506eecf08b39e83735b9e52b868,MODERNA,CAMIONETA,ESTANDAR,F,2,41,3
f217ea9723c7803376c43112d63c963a,CENTRO,CAMIONETA,ESTANDAR,M,2,39,9
a1199f441360dbea39cb8781cb8f83ed,MODERNA,CAMIONETA,ESTANDAR,M,3,39,4
49c3e5bc687dd00594779d6964fd56c6,MODERNA,CAMIONETA,ESTANDAR,M,5,59,10
0f3a4e359954bf0af37be3f91650172e,MODERNA,AUTOMOVIL,PERSONALIZADO,M,7,62,16
7725b8d3c23e8402b5c1c5902a35bda5,MODERNA,AUTOMOVIL,ESTANDAR,M,3,30,6
347793b8659c0f6aac57193e4929e393,MODERNA,CAMIONETA,PERSONALIZADO,M,7,52,9
7cc629d9e496ae71c529360b7d82b1ae,MODERNA,AUTOMOVIL,PERSONALIZADO,M,2,55,21
cf968ad1e6744fd8f72f8e4b0b613208,MODERNA,CAMIONETA,PERSONALIZADO,M,2,70,3
b66ece6b74ada5b15b3ab5456035135e,MODERNA,AUTOMOVIL,PERSONALIZADO,M,5,61,11
c9495f5e7ac63a6310defc5b0ebbdfad,MODERNA,AUTOMOVIL,PERSONALIZADO,M,4,48,0
8769b52842dc1f5a4fe98c9ba1ff0f12,MODERNA,CAMIONETA,PERSONALIZADO,F,2,43,6
39c6b4722bbe2e94b2c6ce97a463625c,MODERNA,CAMIONETA,ESTANDAR,M,1,38,4
73fc992517b154acce469d055fd40caf,CENTRO,AUTOMOVIL,ESTANDAR,F,2,29,5
49725d05b58f3fe20c8ab48467339044,MODERNA,AUTOMOVIL,ESTANDAR,F,1,27,7
cb54a981a9de5341a0efee0cf45e4620,ESTE,AUTOMOVIL,ESTANDAR,M,4,38,5
1221714eed22b086183a929d12b83207,CENTRO,AUTOMOVIL,ESTANDAR,F,6,47,2
70850e7e197c33a102d0a6df789cc40a,MODERNA,CAMIONETA,PERSONALIZADO,F,2,56,6
cad08a6b3906a21264e3e50fa4ba813c,CENTRO,AUTOMOVIL,PERSONALIZADO,M,3,26,6
cdded0188736a756a4659532cbfcc1b9,MODERNA,AUTOMOVIL,ESTANDAR,F,1,34,4
7dcb04dc33a09f81af3285a1f8028e33,SUR,CAMIONETA,ESTANDAR,M,3,41,5
5ce8d2325f514b447bfe7ec579cd8508,MODERNA,AUTOMOVIL,PERSONALIZADO,F,4,44,4
d7dd4e20e9dd5cad091c92fb6c7d2b7a,MODERNA,AUTOMOVIL,PERSONALIZADO,F,2,29,0
dd66c8dc7941c0c4120b65955e3c63d7,CENTRO,CAMIONETA,PERSONALIZADO,M,1,59,3
1a48a406a01d63f5471efde026dadf70,MODERNA,AUTOMOVIL,PERSONALIZADO,F,6,41,7
3cba6c08d493f42668d69d18a819c77b,MODERNA,CAMIONETA,ESTANDAR,M,3,45,12
ad5b088f2e1b25d1ce6f56fe96b4807a,MODERNA,AUTOMOVIL,ESTANDAR,M,1,33,5
09b935d97466ef1641ffa1b7047bb4c8,MODERNA,AUTOMOVIL,PERSONALIZADO,M,6,56,17
e71c7a82ec1a2ce7e89470f1f060f6d9,MODERNA,AUTOMOVIL,PERSONALIZADO,M,2,43,16
30768dad68ef814ff61f137e9f73296f,MODERNA,AUTOMOVIL,PERSONALIZADO,F,3,45,6
e4e7e06d7c3ad53748e84d157f375871,MODERNA,AUTOMOVIL,ESTANDAR,F,5,27,8
dc8bdedbee36f8de90229648169e81b7,MODERNA,CAMIONETA,ESTANDAR,F,4,43,5
45c710b09966caf7f914a32b981c6c20,MODERNA,AUTOMOVIL,ESTANDAR,F,1,50,7
9aa7e5b0d781e65489f02a8114b1a600,MODERNA,AUTOMOVIL,PERSONALIZADO,M,1,43,10
65827b97a688253e31df177dc63f12e2,SUR,CAMIONETA,ESTANDAR,M,3,39,3
4cf4b40feba40695eec8610a56e91b6a,MODERNA,AUTOMOVIL,PERSONALIZADO,F,3,41,1
9805322f219c39174d7d93b84c41b36b,MODERNA,CAMIONETA,ESTANDAR,M,3,75,3
53271688b27e2605d0fcba890f2c2723,SUR,AUTOMOVIL,PERSONALIZADO,M,3,56,31
47415a2d8a2d5445aa32d887a320df26,MODERNA,AUTOMOVIL,ESTANDAR,M,4,55,4
b9a8aa1577c041098ad992b1cf28b4f1,MODERNA,CAMIONETA,PERSONALIZADO,M,3,46,6
28d244a1b2303ee3d28339b10a68549b,MODERNA,CAMIONETA,ESTANDAR,F,2,51,1
e07cca21a555e59ddd85e6fe10a3fbb3,NORTE,AUTOMOVIL,ESTANDAR,M,4,45,9
03eb28f2747254d5805f979c3d657952,MODERNA,CAMIONETA,ESTANDAR,M,2,47,9
0116a4439172f385a22af483a764cb65,ESTE,AUTOMOVIL,ESTANDAR,M,3,52,27
a2c9ebd079df99b2dcb17bb4fa336f16,MODERNA,AUTOMOVIL,PERSONALIZADO,F,3,41,11
aaa253548b1116b255c8a8fa9535d50c,MODERNA,AUTOMOVIL,ESTANDAR,M,2,60,23
de837c4afb0bbe0d2b5e438c6e59eee5,MODERNA,CAMIONETA,ESTANDAR,M,1,56,1
6f5a986f83fe434847cebfc4e5de4e65,CENTRO,CAMIONETA,PERSONALIZADO,M,2,53,25
e5482821d2598483da92f76a2c466830,NORTE,AUTOMOVIL,ESTANDAR,M,5,43,5
1cf6a82b0d038de4afb3008a25a3c27d,MODERNA,CAMIONETA,ESTANDAR,M,2,40,0
a0e3f0f4e2c473d1f2ffe2829a406191,SUR,CAMIONETA,PERSONALIZADO,M,7,50,7
2fb4d8a232fc236f5e38cbfb57237a13,MODERNA,AUTOMOVIL,ESTANDAR,F,4,53,15
e54848c1fc0bf409033ed11fe1561a60,MODERNA,CAMIONETA,ESTANDAR,M,2,53,6
3da6eff52f3d13c6766dbd7fa77e9393,CENTRO,CAMIONETA,ESTANDAR,M,1,47,5
0687d01a96dba1db7e5d289ab84c4fb7,MODERNA,AUTOMOVIL,PERSONALIZADO,F,1,44,11
67b8148a4eaa692f5ae851589ca57a5e,ESTE,CAMIONETA,ESTANDAR,M,4,66,11
30a41368f6ace17f4002e00afae7be43,MODERNA,AUTOMOVIL,ESTANDAR,F,4,52,7
0f80be84e413f496ad7ac46d086eaaa9,MODERNA,AUTOMOVIL,ESTANDAR,F,1,44,4
f04f1cc0fe8bf85dd226a13374e424b0,MODERNA,AUTOMOVIL,ESTANDAR,M,4,58,26
fbe5ee474fd8a79cbebcb00fca07504f,NORTE,AUTOMOVIL,ESTANDAR,M,3,54,6
d39c8b445f77a0a0602f37ab7dd90a89,MODERNA,AUTOMOVIL,ESTANDAR,M,4,45,9
469e431f7ea244f6c0135b824ca804d4,MODERNA,AUTOMOVIL,ESTANDAR,M,3,46,11
0e06592e7e041d57904e0465d96b36ad,MODERNA,AUTOMOVIL,PERSONALIZADO,F,2,28,1
900514715f3c7776bfb823d428252836,MODERNA,AUTOMOVIL,ESTANDAR,F,5,47,4
f8f6b34a70733cac84bdd19cda4417ee,CENTRO,AUTOMOVIL,PERSONALIZADO,M,1,78,45
18b2091fae2b62046fe3543a081b88ce,MODERNA,CAMIONETA,ESTANDAR,M,4,48,6
199d25ad743bca2b3394958afe15e901,ESTE,CAMIONETA,PERSONALIZADO,F,6,50,9
44f7476844d43304050eeba53d18edec,ESTE,AUTOMOVIL,PERSONALIZADO,M,3,30,6
5b56bc56d335063199726015472a274e,CENTRO,AUTOMOVIL,ESTANDAR,M,2,30,5
cdf302773541b2e6017a1d120e9dccdd,CENTRO,CAMIONETA,PERSONALIZADO,F,4,31,9
b611c53828b1a9c26e8116e1df34d6b2,MODERNA,CAMIONETA,PERSONALIZADO,M,7,55,3
